Lead,Lag,Freq,AvgWeight,Score
TSLA,CVX,83.33333333333334,0.7566333601460661,63.05278001217218
NVO,BP,83.33333333333334,0.7543659325516642,62.86382771263869
DHR,TMO,83.33333333333334,0.7517226632051031,62.64355526709193
JPM,TTE,66.66666666666666,0.760113636050687,50.67424240337913
META,C,66.66666666666666,0.7576150447941277,50.507669652941836
WFC,TTE,66.66666666666666,0.7566482068928184,50.44321379285456
TSLA,LLY,66.66666666666666,-0.7560478017233758,50.40318678155838
C,MS,66.66666666666666,0.7557414956645709,50.382766377638056
AMZN,PYPL,66.66666666666666,-0.7554614342668777,50.36409561779184
MS,BP,66.66666666666666,-0.7539003919660876,50.2600261310725
V,NVDA,66.66666666666666,-0.753278702924737,50.21858019498246
ADBE,MRK,66.66666666666666,-0.753068454817484,50.204563654498926
AZN,MRK,66.66666666666666,0.751296936273767,50.08646241825113
TSLA,AMZN,66.66666666666666,-0.7499749043139214,49.99832695426142
WFC,AMZN,66.66666666666666,0.749683688612996,49.978912574199725
COP,TTE,50.0,-0.7611098343849191,38.05549171924596
TSLA,TTE,50.0,-0.7603332825435586,38.01666412717793
JPM,LLY,83.33333333333334,0.455840579278992,37.986714939916006
JPM,MA,50.0,-0.7582284740147708,37.91142370073854
MRK,ABBV,50.0,-0.7581242903325892,37.90621451662946
EQNR,TSLA,50.0,-0.7580860032342787,37.904300161713934
AMZN,TTE,50.0,0.7575781757285994,37.878908786429974
AMZN,GOOGL,50.0,0.757232896226383,37.86164481131915
AXP,JNJ,50.0,-0.7570998408732854,37.85499204366427
WFC,GS,50.0,0.7569642909006861,37.8482145450343
ADBE,VLO,50.0,0.7568248710478857,37.84124355239428
MSFT,AXP,50.0,0.7567196868646295,37.83598434323147
TTE,SLB,50.0,0.7564699208497606,37.82349604248803
C,AMZN,50.0,0.7562965657240537,37.81482828620268
WFC,LLY,50.0,0.7560952237073515,37.804761185367575
JPM,V,50.0,-0.7560596393798917,37.80298196899459
COP,META,50.0,-0.755762928879018,37.7881464439509
AZN,VLO,50.0,-0.755282539737558,37.7641269868779
MRK,AXP,50.0,-0.7551144711997684,37.75572355998842
AMD,TMO,50.0,-0.7549985320906815,37.749926604534075
LLY,NVO,50.0,-0.7548014529032105,37.740072645160524
JNJ,AXP,50.0,-0.7540348108154582,37.70174054077291
JPM,XOM,50.0,-0.7538590773040897,37.69295386520449
ABBV,GOOGL,50.0,-0.7536254423896441,37.68127211948221
AXP,PBR,50.0,-0.7529918664429113,37.64959332214556
NVDA,TTE,50.0,0.752872554701815,37.64362773509075
MA,BP,50.0,0.7526576351263287,37.632881756316436
TSLA,MA,50.0,0.7521886751344313,37.609433756721565
MA,TTE,50.0,-0.7521856933252075,37.60928466626037
MSFT,TTE,50.0,-0.7518457391168757,37.59228695584378
MRK,VLO,50.0,-0.7512809154780157,37.56404577390079
ABBV,NVDA,50.0,-0.750785455899417,37.53927279497085
SLB,TSLA,50.0,0.7501597674622702,37.50798837311351
VLO,BAC,50.0,-0.7499532733499188,37.49766366749594
TTE,ABBV,50.0,-0.7499250247830127,37.49625123915064
TMO,BP,50.0,0.7492189950273428,37.46094975136714
GOOGL,BAC,50.0,-0.7491735341427933,37.45867670713967
BP,PYPL,50.0,0.748928913229676,37.4464456614838
EQNR,SLB,50.0,-0.7489069884717736,37.44534942358868
LLY,MSFT,50.0,-0.7486662116227993,37.43331058113996
PBR,TTE,50.0,0.7481672822694098,37.40836411347049
COP,PFE,50.0,-0.7474427598384841,37.372137991924205
MA,V,50.0,0.7463606385795795,37.318031928978975
TSLA,XOM,50.0,0.7457005662795938,37.28502831397969
LLY,GS,66.66666666666666,0.3826138919167571,25.50759279445047
SLB,MRK,33.33333333333333,0.7615646916300696,25.385489721002315
AMZN,V,33.33333333333333,-0.7610241403530126,25.367471345100416
AMZN,NVDA,33.33333333333333,0.760777507027155,25.359250234238495
NVDA,PYPL,33.33333333333333,-0.7607236380159303,25.357454600531007
XOM,CVX,33.33333333333333,0.7606575059601316,25.35525019867105
SLB,META,33.33333333333333,0.7606080654828847,25.35360218276282
ABBV,VLO,33.33333333333333,-0.7602650317644695,25.342167725482312
TMO,AZN,33.33333333333333,-0.760008675567296,25.333622518909863
MRK,MSFT,33.33333333333333,-0.759729302208052,25.32431007360173
MA,AZN,33.33333333333333,-0.7596402107645552,25.321340358818503
V,INTC,33.33333333333333,0.7593471130625087,25.311570435416954
JNJ,MRK,33.33333333333333,-0.7592004237256931,25.306680790856433
PYPL,NVDA,33.33333333333333,-0.7591466420066229,25.304888066887425
SHEL,C,33.33333333333333,0.7590630534342595,25.302101781141978
PFE,BP,33.33333333333333,0.7588842651774039,25.296142172580126
JNJ,MSFT,33.33333333333333,-0.7586253062580997,25.28751020860332
CVX,TMO,33.33333333333333,0.7585851167845596,25.286170559485317
